X,Y,Z
-1.516633,0.01356229,-3.225219
-1.520798,0.01512438,-3.223862
-1.522852,0.01513052,-3.223192
-1.524905,0.01513666,-3.222522
-1.518701,0.01356644,-3.224545
-1.516603,0.01278739,-3.225227
-1.520784,0.01434748,-3.223866
-1.522844,0.01435263,-3.223194
-1.524905,0.01435777,-3.222522
-1.518678,0.01279054,-3.224551
-1.516573,0.01201249,-3.225235
-1.520769,0.01357059,-3.22387
-1.522837,0.01357474,-3.223196
-1.524905,0.01357889,-3.222522
-1.518656,0.01201464,-3.224557
-1.516544,0.01123758,-3.225243
-1.520754,0.01279369,-3.223874
-1.52283,0.01279684,-3.223198
-1.524905,0.0128,-3.222522
-1.518634,0.01123874,-3.224563
-1.516514,0.01046268,-3.225251
-1.520739,0.0120168,-3.223878
-1.522822,0.01201895,-3.2232
-1.524905,0.01202111,-3.222522
-1.518612,0.01046284,-3.224569
-1.516484,0.009687781,-3.225259
-1.520724,0.0112399,-3.223882
-1.522815,0.01124106,-3.223202
-1.524905,0.01124222,-3.222522
-1.518589,0.009686947,-3.224575
-1.516454,0.008912878,-3.225267
-1.52071,0.01046301,-3.223886
-1.522807,0.01046317,-3.223204
-1.524905,0.01046333,-3.222522
-1.518567,0.008911047,-3.224581
-1.516425,0.008137977,-3.225276
-1.518545,0.008135148,-3.224587
-1.520695,0.009686112,-3.223891
-1.5228,0.009685277,-3.223206
-1.524905,0.009684443,-3.222522
-1.52068,0.008909217,-3.223895
-1.520665,0.008132322,-3.223899
-1.522792,0.008907383,-3.223208
-1.524905,0.008905553,-3.222522
-1.522785,0.008129492,-3.22321
-1.524905,0.008126666,-3.222522
-1.471492,0.01669445,-3.186882
-1.469343,0.01747333,-3.187581
-1.471492,0.01747333,-3.186882
-1.469343,0.01669445,-3.187581
-1.471492,0.01591556,-3.186882
-1.467194,0.01747333,-3.18828
-1.469343,0.01591556,-3.187581
-1.471492,0.01513667,-3.186882
-1.467194,0.01669445,-3.18828
-1.465044,0.01747334,-3.188979
-1.469343,0.01513667,-3.187581
-1.471492,0.01435778,-3.186882
-1.467194,0.01591556,-3.18828
-1.465044,0.01669445,-3.188979
-1.462895,0.01747333,-3.189678
-1.462895,0.01669445,-3.189678
-1.465044,0.01591556,-3.188979
-1.462895,0.01591556,-3.189678
-1.469343,0.01435778,-3.187581
-1.471492,0.01357889,-3.186882
-1.467194,0.01513667,-3.18828
-1.465044,0.01513667,-3.188979
-1.462895,0.01513667,-3.189678
-1.469343,0.01357889,-3.187581
-1.471492,0.0128,-3.186882
-1.467194,0.01435778,-3.18828
-1.465044,0.01435778,-3.188979
-1.462895,0.01435778,-3.189678
-1.469343,0.0128,-3.187581
-1.471492,0.01202111,-3.186882
-1.467194,0.01357889,-3.18828
-1.465044,0.01357889,-3.188979
-1.462895,0.01357889,-3.189678
-1.469343,0.01202111,-3.187581
-1.471492,0.01124222,-3.186882
-1.467194,0.0128,-3.18828
-1.465044,0.0128,-3.188979
-1.462895,0.0128,-3.189678
-1.469343,0.01124222,-3.187581
-1.471492,0.01046334,-3.186882
-1.467194,0.01202111,-3.18828
-1.465044,0.01202111,-3.188979
-1.462895,0.01202111,-3.189678
-1.469343,0.01046334,-3.187581
-1.471492,0.009684447,-3.186882
-1.467194,0.01124222,-3.18828
-1.465044,0.01124223,-3.188979
-1.462895,0.01124223,-3.189678
-1.469343,0.009684447,-3.187581
-1.471492,0.008905558,-3.186882
-1.467194,0.01046334,-3.18828
-1.465044,0.01046334,-3.188979
-1.462895,0.01046334,-3.189678
