X,Y,Z
-1.494722,0.01057899,-3.265414
-1.494631,0.01113251,-3.262462
-1.4942,0.01016006,-3.262545
-1.504856,0.01304625,-3.300251
-1.506122,0.01422923,-3.303076
-1.505348,0.01347956,-3.303153
-1.50563,0.01379592,-3.300173
-1.504364,0.01261295,-3.297348
-1.505138,0.01336261,-3.29727
-1.503871,0.01217964,-3.294445
-1.504646,0.01292931,-3.294367
-1.503379,0.01174633,-3.291542
-1.504154,0.01249599,-3.291465
-1.502887,0.01131303,-3.28864
-1.503662,0.01206269,-3.288562
-1.502395,0.01087972,-3.285737
-1.503169,0.01162938,-3.285659
-1.501903,0.01044642,-3.282834
-1.502677,0.01119607,-3.282756
-1.501411,0.01001311,-3.279931
-1.502185,0.01076276,-3.279854
-1.500919,0.009579804,-3.277029
-1.501693,0.01032946,-3.276951
-1.500427,0.009146497,-3.274126
-1.501201,0.009896148,-3.274048
-1.499935,0.008713193,-3.271223
-1.500709,0.009462837,-3.271145
-1.499443,0.008279886,-3.26832
-1.500217,0.009029534,-3.268242
-1.498951,0.007846583,-3.265418
-1.499725,0.00859623,-3.26534
-1.498424,0.007429887,-3.262553
-1.499203,0.008177124,-3.26247
-1.501827,0.01750305,-3.300092
-1.501545,0.01718668,-3.303072
-1.502319,0.01793635,-3.302995
-1.501053,0.01675338,-3.300169
-1.501335,0.01706975,-3.297189
-1.500561,0.01632007,-3.297267
-1.500843,0.01663644,-3.294286
-1.500069,0.01588677,-3.294364
-1.500351,0.01620314,-3.291384
-1.499577,0.01545347,-3.291461
-1.499859,0.01576983,-3.288481
-1.499085,0.01502016,-3.288558
-1.499367,0.01533653,-3.285578
-1.498592,0.01458686,-3.285656
-1.498875,0.01490323,-3.282676
-1.4981,0.01415356,-3.282753
-1.498383,0.01446993,-3.279773
-1.497608,0.01372026,-3.27985
-1.49789,0.01403662,-3.27687
-1.497116,0.01328696,-3.276947
-1.497398,0.01360331,-3.273967
-1.496624,0.01285365,-3.274045
-1.496906,0.01317001,-3.271064
-1.496132,0.01242035,-3.271142
-1.496414,0.01273671,-3.268162
-1.49564,0.01198705,-3.268239
-1.495922,0.01230341,-3.265259
-1.495148,0.01155375,-3.265337
-1.495409,0.01188021,-3.262379
-1.494631,0.01113251,-3.262462
-1.503851,0.01263584,-3.300316
-1.505348,0.01347956,-3.303153
-1.504343,0.01306913,-3.303219
-1.504856,0.01304625,-3.300251
-1.503359,0.01220253,-3.297413
-1.504364,0.01261295,-3.297348
-1.502867,0.01176923,-3.294511
-1.503871,0.01217964,-3.294445
-1.502375,0.01133592,-3.291608
-1.503379,0.01174633,-3.291542
-1.501883,0.01090261,-3.288705
-1.502887,0.01131303,-3.28864
-1.501391,0.0104693,-3.285802
-1.502395,0.01087972,-3.285737
-1.500898,0.01003601,-3.2829
-1.501903,0.01044642,-3.282834
-1.500406,0.009602699,-3.279997
-1.501411,0.01001311,-3.279931
-1.499914,0.009169392,-3.277094
-1.500919,0.009579804,-3.277029
-1.499422,0.008736089,-3.274191
-1.500427,0.009146497,-3.274126
-1.49893,0.008302782,-3.271289
-1.499935,0.008713193,-3.271223
-1.498438,0.007869478,-3.268386
-1.499443,0.008279886,-3.26832
-1.497946,0.007436175,-3.265483
-1.498951,0.007846583,-3.265418
-1.497415,0.007021446,-3.262623
-1.498424,0.007429887,-3.262553
-1.496789,0.006652232,-3.259869
-1.497802,0.00705881,-3.259795
-1.496091,0.006317832,-3.257196
-1.497106,0.006723199,-3.257118
-1.495343,0.006006829,-3.254576
-1.49636,0.006411582,-3.254498
-1.494571,0.005707812,-3.251985
-1.495587,0.006112572,-3.251906
-1.493797,0.005409364,-3.249395
-1.494812,0.005814757,-3.249317
-1.493046,0.005100053,-3.246779
-1.494059,0.005506702,-3.246705
-1.492342,0.004768472,-3.244112
-1.49335,0.005177006,-3.244042
-1.491707,0.004403215,-3.241367
-1.492711,0.004814234,-3.241303
-1.491167,0.003992938,-3.238518
-1.492164,0.004406974,-3.238461
-1.490735,0.00353118,-3.235549
-1.491727,0.003947619,-3.235497
-1.490512,0.003120471,-3.232491
-1.491498,0.003534179,-3.232441
-1.490626,0.002893943,-3.229386
-1.491612,0.003305119,-3.229333
-1.490989,0.002808496,-3.226252
-1.491981,0.003219143,-3.226195
-1.49151,0.002817709,-3.223103
-1.492512,0.003230572,-3.223041
-1.4921,0.002875555,-3.219955
-1.493115,0.003293909,-3.21989
-1.492666,0.002936825,-3.216826
-1.493697,0.003364217,-3.216759
-1.493116,0.00295721,-3.213734
-1.494165,0.003397163,-3.213668
-1.493357,0.00289334,-3.2107
-1.494425,0.003348906,-3.210636
-1.493297,0.002704136,-3.207745
-1.494385,0.003176846,-3.207684
-1.492897,0.002338264,-3.204846
-1.494003,0.002825245,-3.204787
-1.492345,0.00182591,-3.201907
-1.493442,0.002332471,-3.201872
-1.502832,0.01791346,-3.300026
-1.502319,0.01793635,-3.302995
-1.503324,0.01834677,-3.302929
-1.501827,0.01750305,-3.300092
-1.50234,0.01748016,-3.297124
-1.501335,0.01706975,-3.297189
-1.501848,0.01704685,-3.294221
-1.500843,0.01663644,-3.294286
-1.501356,0.01661354,-3.291318
-1.500351,0.01620314,-3.291384
-1.500863,0.01618024,-3.288415
-1.499859,0.01576983,-3.288481
-1.500371,0.01574694,-3.285512
-1.499367,0.01533653,-3.285578
-1.499879,0.01531363,-3.28261
-1.498875,0.01490323,-3.282676
-1.499387,0.01488033,-3.279707
-1.498383,0.01446993,-3.279773
-1.498895,0.01444702,-3.276804
-1.49789,0.01403662,-3.27687
-1.498403,0.01401372,-3.273901
-1.497398,0.01360331,-3.273967
-1.497911,0.01358042,-3.270999
-1.496906,0.01317001,-3.271064
-1.497419,0.01314712,-3.268096
-1.496414,0.01273671,-3.268162
-1.496927,0.01271381,-3.265193
-1.495922,0.01230341,-3.265259
-1.496417,0.01228919,-3.262311
-1.495409,0.01188021,-3.262379
-1.495818,0.01190708,-3.259526
-1.494806,0.01149997,-3.2596
-1.495144,0.01156104,-3.256826
-1.494129,0.01115518,-3.256902
-1.494418,0.01123967,-3.254183
-1.493402,0.01083443,-3.25426
-1.493664,0.01093154,-3.25157
-1.492649,0.01052632,-3.251648
-1.492907,0.0106253,-3.248962
-1.491893,0.01021948,-3.249038
-1.492169,0.01030961,-3.246332
-1.491157,0.009902585,-3.246405
-1.491475,0.009973247,-3.243654
-1.490466,0.009564474,-3.243723
-1.490846,0.009605449,-3.240903
-1.489842,0.009194415,-3.240967
-1.490302,0.009196956,-3.238057
-1.489304,0.008783415,-3.238116
-1.489852,0.008743454,-3.235108
-1.488859,0.008327611,-3.235161
-1.489601,0.008334242,-3.232069
-1.488615,0.00792082,-3.23212
-1.4897,0.008109923,-3.228977
-1.488714,0.00769883,-3.22903
-1.490058,0.008030768,-3.225851
-1.489066,0.007620052,-3.225909
-1.490582,0.008051947,-3.222712
-1.48958,0.007638883,-3.222774
-1.49118,0.008128587,-3.219577
-1.490164,0.007709906,-3.219642
-1.491759,0.008216143,-3.216465
