X,Y,Z
-1.473546,-0.02401677,-3.244421
-1.47297,-0.02479709,-3.244929
-1.472395,-0.02557742,-3.245436
-1.474231,-0.02149152,-3.243183
-1.474806,-0.02071119,-3.242676
-1.473656,-0.02227184,-3.24369
-1.47308,-0.02305217,-3.244198
-1.472505,-0.02383249,-3.244705
-1.47193,-0.02461282,-3.245212
-1.471355,-0.02539314,-3.245719
-1.473765,-0.02052691,-3.242959
-1.474341,-0.01974659,-3.242452
-1.47319,-0.02130724,-3.243467
-1.4733,-0.01956231,-3.242735
-1.473875,-0.01878198,-3.242228
-1.472725,-0.02034263,-3.243243
-1.47215,-0.02112296,-3.24375
-1.472615,-0.02208756,-3.243974
-1.471574,-0.02190329,-3.244257
-1.47204,-0.02286789,-3.244481
-1.470999,-0.02268361,-3.244765
-1.471465,-0.02364821,-3.244988
-1.470424,-0.02346394,-3.245272
-1.470889,-0.02442854,-3.245496
-1.469849,-0.02424426,-3.245779
-1.470314,-0.02520886,-3.246003
-1.469274,-0.02502459,-3.246286
-1.477598,-0.03126939,-3.23668
-1.477133,-0.03067334,-3.235889
-1.477776,-0.03019091,-3.236632
-1.477311,-0.02959486,-3.235841
-1.476667,-0.0300773,-3.235099
-1.477954,-0.02911242,-3.236583
-1.476845,-0.02899881,-3.23505
-1.476202,-0.02948125,-3.234308
-1.477488,-0.02851637,-3.235792
-1.478131,-0.02803393,-3.236534
-1.47638,-0.02840276,-3.234259
-1.475737,-0.0288852,-3.233517
-1.477023,-0.02792032,-3.235002
-1.477666,-0.02743788,-3.235744
-1.478309,-0.02695544,-3.236486
-1.475914,-0.02780671,-3.233469
-1.475271,-0.02828915,-3.232727
-1.476557,-0.02732427,-3.234211
-1.477201,-0.02684184,-3.234953
-1.477844,-0.0263594,-3.235695
-1.478487,-0.02587696,-3.236437
-1.475449,-0.02721067,-3.232678
-1.474806,-0.02769311,-3.231936
-1.476092,-0.02672823,-3.23342
-1.476735,-0.02624579,-3.234162
-1.477378,-0.02576335,-3.234904
-1.478022,-0.02528091,-3.235646
-1.478665,-0.02479847,-3.236388
-1.474984,-0.02661462,-3.231887
-1.474341,-0.02709706,-3.231145
-1.475627,-0.02613218,-3.232629
-1.474518,-0.02601857,-3.231097
-1.473875,-0.02650101,-3.230354
-1.475161,-0.02553613,-3.231838
-1.475805,-0.02505369,-3.232581
-1.47627,-0.02564974,-3.233371
-1.476448,-0.02457125,-3.233323
-1.476913,-0.0251673,-3.234113
-1.477091,-0.02408881,-3.234065
-1.477556,-0.02468486,-3.234856
-1.477734,-0.02360637,-3.234807
-1.478199,-0.02420242,-3.235598
-1.478377,-0.02312394,-3.235549
-1.478842,-0.02371998,-3.23634
-1.47902,-0.0226415,-3.236291
-1.469274,-0.03274361,-3.234412
-1.468808,-0.03177901,-3.234189
-1.469849,-0.03196329,-3.233905
-1.469383,-0.03099869,-3.233681
-1.468343,-0.03081441,-3.233965
-1.470424,-0.03118296,-3.233398
-1.468918,-0.03003408,-3.233458
-1.467878,-0.0298498,-3.233741
-1.469959,-0.03021836,-3.233174
-1.470999,-0.03040264,-3.232891
-1.468453,-0.02906948,-3.233234
-1.467412,-0.0288852,-3.233517
-1.469493,-0.02925376,-3.23295
-1.470534,-0.02943804,-3.232667
-1.471574,-0.02962231,-3.232383
-1.467987,-0.02810488,-3.23301
-1.466947,-0.0279206,-3.233294
-1.469028,-0.02828915,-3.232727
-1.470069,-0.02847343,-3.232443
-1.471109,-0.02865771,-3.23216
-1.47215,-0.02884199,-3.231876
-1.467522,-0.02714027,-3.232786
-1.466481,-0.02695599,-3.23307
-1.468563,-0.02732455,-3.232503
-1.469603,-0.02750883,-3.232219
-1.470644,-0.02769311,-3.231936
-1.471684,-0.02787738,-3.231652
-1.472725,-0.02806166,-3.231369
-1.467057,-0.02617567,-3.232562
-1.466016,-0.02599139,-3.232846
-1.468097,-0.02635995,-3.232279
-1.466591,-0.02521107,-3.232339
-1.465551,-0.02502679,-3.232622
-1.467632,-0.02539534,-3.232055
-1.468672,-0.02557962,-3.231772
-1.469138,-0.02654422,-3.231995
-1.469713,-0.0257639,-3.231488
-1.470178,-0.0267285,-3.231712
-1.470754,-0.02594818,-3.231205
-1.471219,-0.02691278,-3.231428
-1.471794,-0.02613246,-3.230921
-1.47226,-0.02709706,-3.231145
-1.472835,-0.02631673,-3.230638
-1.4733,-0.02728134,-3.230862
-1.473875,-0.02650101,-3.230354
-1.464129,-0.0288841,-3.24035
-1.464306,-0.02780562,-3.240301
-1.464306,-0.02840194,-3.239383
-1.464484,-0.02732345,-3.239335
-1.464484,-0.02672713,-3.240252
-1.464484,-0.02791977,-3.238418
-1.464662,-0.02624496,-3.239286
-1.464662,-0.02564864,-3.240204
-1.464662,-0.02684129,-3.238369
-1.464662,-0.02743761,-3.237452
-1.46484,-0.02516648,-3.239238
-1.46484,-0.02457015,-3.240155
-1.46484,-0.0257628,-3.23832
-1.46484,-0.02635912,-3.237403
-1.46484,-0.02695544,-3.236486
-1.465018,-0.02408799,-3.239189
-1.465018,-0.02349167,-3.240106
